,0,1
0,1.2255376526898032,9.141479217773881
1,-4.297337043474307,-5.530916545335797
2,-3.6087115377420087,-6.516947027948974
3,1.7283245822395865,7.644297041081181
4,2.394681190268282,9.679520106012909
5,-8.540320716098458,-7.074720415703683
6,1.5467345165080124,10.016750892066021
7,1.116032103290741,7.389600128038769
8,-8.564960747610074,-8.004840738257776
9,-4.30699470103154,-7.210222308396672
10,-8.324455580440977,-7.193745420077761
11,-3.055746213116298,-5.738151226380286
12,1.564107524552199,10.212558601072592
13,0.3278426725521013,7.717067491079936
14,-8.98260775540197,-8.445947915664142
15,-8.148884610857909,-8.249832172954447
16,-8.616360734466356,-7.991086807340608
17,-4.995125679553251,-4.805418699792586
18,-10.043205855988308,-8.38198798465999
19,-5.117321263158294,-6.856273768969385
20,1.376353630018705,9.192645073591452
21,-4.251693900241542,-7.526106395251568
22,-2.93596205716008,-7.236746464333438
23,-8.808958437261914,-8.455460559549115
24,-9.847650729901957,-7.851876184289234
25,-11.048039228950888,-6.60393674080736
26,-3.964409490913115,-5.299418515912615
27,-7.0493565263673155,-8.740114248978552
28,2.263311060790778,9.849075294679976
29,-3.8024901458716647,-7.117190913344736
30,-4.800964446022614,-7.504211423063539
31,-8.870192169247716,-8.672027956256194
32,-3.8386174296796276,-8.499766712668153
33,2.4596144288951614,9.826078306198113
34,-3.3803609919209965,-6.935355354171216
35,-8.600888421369499,-8.081225402937271
36,1.6990780728593955,8.026541885792696
37,2.0234198603467184,8.078938358225274
38,-7.861223420539712,-7.970030131717135
39,-8.97420790996449,-8.139796716130322
40,-4.274138163785766,-7.218007933270192
41,-8.853199100620417,-8.693668385815021
42,0.6026265514398386,10.98343483713762
43,2.433240364895425,9.059774694791999
44,-9.721084263354559,-6.5643821056343405
45,-10.084805290383525,-6.870937627701416
46,4.0936817036834015,8.872937261702587
47,1.6929446489697524,8.304053977767918
48,-2.8273918317995848,-5.174707032406225
49,-3.6377369973212033,-5.981861133049716
50,-9.127569607956952,-6.626326837736638
51,-10.248572831708822,-7.548645388130816
52,-7.855830617376127,-7.904014064483153
53,-3.445179956310673,-6.464140555832437
54,-2.6452978926620245,-6.439318643401205
55,-6.39087632984327,-6.928394253403045
56,3.5188547547156386,7.551672632060567
57,-7.855783363668796,-8.094237123526709
58,2.615776219644124,8.843205260668764
59,-5.601959336375614,-7.439435156164771
60,-8.87656188186118,-9.647791398501298
61,-8.987652698755243,-8.313103579761762
62,2.7378795714787665,8.846531747222823
63,-7.108610717006393,-9.030089038622796
64,-1.8963294779383923,-8.189264029877402
65,4.071599487948465,7.716846493830238
66,-3.6658654047687795,-7.47426414118374
67,-4.035359477565178,-7.487029436292918
68,-8.810170608211632,-8.379134703981288
69,-8.20797702039906,-9.09686600955095
70,-5.08018104907724,-7.2637114806271015
71,0.6351331740071233,8.224606419467982
72,-4.47822711506591,-5.352695184484038
73,2.358168656987021,8.308710197655335
74,1.004613507660405,9.410385162767355
75,-9.361705481884158,-7.184962903676741
76,-4.282438839606894,-5.53582099677129
77,-4.1049753854859,-6.322210169062712
78,-7.546042903965684,-8.210753335220534
79,2.84173196981702,8.716906136750826
80,-3.7536901854246327,-6.72560061365912
81,-10.667769318904304,-7.643966842339937
82,0.8150704800004155,7.6566085308868645
83,-8.356933989588283,-8.589906034300064
84,-8.801307660780632,-7.621502234241935
85,-4.67280437236893,-7.0337426395333065
86,-3.495159526615141,-7.7823625361508295
87,2.0599669727110306,10.824626023348948
88,-1.761515057182471,-8.248027717315765
89,-9.092492983616513,-8.237898770994937
90,-3.305040516751636,-7.26504640263574
91,2.1227809787420706,9.194304511259828
92,-3.145931808820589,-6.229095802364749
93,2.889743289938168,8.929504976806188
94,2.018863059789951,8.220482210983691
95,-3.2196229174127033,-7.532972081961835
96,-9.180006612215056,-7.060068395688889
97,-7.986523717432862,-8.772168767696355
98,-9.168083705283559,-6.822850835906491
99,1.289775580475062,9.70271783585797
100,1.2740322978213001,8.292177837742086
101,-8.916527211291001,-7.656106436204208
102,-9.700898376071635,-8.032415703940435
103,0.9669161706345597,9.634344618512687
104,-9.67270102358252,-6.908277651580308
105,-9.564463430382272,-9.710466191751374
106,2.2969425258369314,8.987649262904931
107,-7.762023185100588,-6.743135723883691
108,-9.255459961544892,-7.782531060262364
109,-4.273137189588981,-6.127968184795229
110,-3.7508291438510564,-7.1796650264303326
111,-8.648220880324805,-7.172900439017217
112,-8.658333970395889,-8.56713734626757
113,-5.733518920545488,-5.010252542754743
114,-2.3741665613138037,-6.357738603600945
115,-1.9856093324216508,-7.617195339401777
116,-6.704566032535892,-8.238334916994258
117,-7.914571748360948,-8.921005996340748
118,-7.58494093314669,-6.710379996663295
119,-4.006968138276497,-7.798415227381543
120,-10.00761330753919,-9.242893434719528
121,-1.7128538688814134,-8.601998179774073
122,1.2167337031493959,9.076757154496596
123,1.6447608096299158,8.483163215726453
124,-7.218522355872036,-6.5669042952039565
125,-8.51184088492603,-6.910923174986802
126,-3.1001125221811203,-5.295113344522024
127,-8.73963648128209,-7.186510393418622
128,-9.09764611141698,-7.534170213328472
129,-9.780761540280578,-7.742981207657383
130,-9.717247650860006,-8.77608768979335
131,0.3003464179203046,8.95041049956845
132,-3.5149896816997006,-7.909518081993374
133,-7.963579115398975,-11.103666868682154
134,-2.6241211231232815,-7.423013872519332
135,0.8682862034790112,6.244997188436713
136,-9.043625473149135,-6.909556510217293
137,-8.730545963953597,-6.167287236441934
138,2.836438826504372,7.731977744231563
139,-10.136257512743747,-8.061638998745739
140,2.5255796786313267,9.989763742863861
141,-7.728567526641721,-8.516688228325041
142,0.10498352981338144,6.936041644039058
143,-9.878483086701534,-6.825949923646933
144,2.1911668619430684,8.681924891111366
145,-9.297423063665612,-7.006348028486722
146,-7.399923203686196,-11.741207542012472
147,-9.851057134480019,-7.664685319105955
148,-5.821319298892842,-6.531365455033449
149,-9.088485188036124,-7.266914238231228
150,-10.508127705680996,-7.2971293307035925
151,-2.776680306767184,-6.040444822335491
152,-8.397895528644842,-8.939148856577797
153,-2.6224385814925615,-5.942589208384663
154,0.7126631210496013,8.427374154516944
155,0.9069792571976608,9.431652824626497
156,-4.941144074728792,-6.913310181617657
157,-8.388660616639175,-9.781674687896398
158,-10.15866878410844,-6.086199496080454
159,-5.280330752512068,-5.8711826568517775
160,-8.943632752777454,-9.021959929498285
161,-4.2741222237074386,-7.468014406499503
162,-8.111790708521093,-7.829244998012636
163,0.034947129092518514,9.599563934157821
164,-9.520977354855793,-8.34632175374682
165,-7.157739814914419,-6.065387153893702
166,-5.226995045988889,-6.111376787056115
167,-8.22365310520065,-8.570490114550068
168,-3.483702010774605,-8.258454646969218
169,-4.675132818096483,-6.718383881062376
170,0.8076322417226721,8.275565136333183
171,-7.8602699422307944,-7.333797725105611
172,1.979964867428537,9.865183123448809
173,-7.947454000060463,-7.646911308269281
174,-5.331960089565768,-6.341744172920323
175,1.7885922368246647,8.340534722885964
176,2.787746405882677,8.139148148558975
177,-9.151914267743374,-7.569577432408877
178,-9.129791842784071,-7.265252727817658
179,-8.366843771779305,-6.496401516640613
180,-7.1560198551097045,-7.7684193348064605
181,-9.492772888554155,-7.319890377024424
182,0.6053803088265532,8.075801111134975
183,1.6434165607683415,10.271458125764944
184,-2.739547260018664,-4.138099443059702
185,-9.7037093490842,-8.790361694936095
186,-2.7306182130527286,-7.208187200163216
187,-8.134892576819396,-7.520714708050233
188,-8.267745100216402,-8.385102540138817
189,3.3415830473073695,8.734171325609722
190,2.9311815000005996,9.143119401290065
191,2.2860882129071807,7.846461236250382
192,-3.6644673202519136,-6.438444904529135
193,-7.523276825143395,-7.255807730935022
194,1.868794551266115,9.76318232418679
195,-3.296871001299072,-7.719880058593299
196,1.5442319254883006,9.529188740813856
197,2.3179624773871534,11.270953386109198
198,-3.7262983945769776,-6.324564664256947
199,-4.135269049518808,-5.070719500945035
200,-3.9373005080229473,-5.689290940444298
201,-7.205346385928806,-7.311384820544484
202,-3.68907443689269,-9.752269221376734
203,-4.685004081304692,-7.368110975680209
204,-8.763720747411547,-9.290122994952846
205,-8.872612765848631,-7.338108680713353
206,-3.3042196564355644,-6.641155245652315
207,-4.123653143016889,-5.644872475075601
208,-4.766993102823317,-8.156348503780505
209,-3.5700447726245157,-5.8794728348385785
210,-4.132984951847543,-8.068499111058316
211,-6.622827538964524,-7.551504765031613
212,3.2137070158351415,7.4433402642109625
213,-9.77406291453185,-8.293643281900614
214,1.146176894713229,8.681501484663256
215,1.2391984568734045,8.568405824674697
216,-3.540082501244764,-7.192348313166246
217,-7.532863915593086,-9.511638351944974
218,-8.250126393231623,-8.764419022184814
219,-7.482088206544333,-7.577130499788636
220,-4.212302917624514,-5.289820445745089
221,-8.261546908364274,-7.772718494251158
222,-4.544762612440516,-4.842522228687262
223,1.1387722979236394,9.192847076109373
224,1.3535929181464974,8.647364618306227
225,-3.612878181498939,-8.699470128470956
226,-3.148044440176802,-5.1170201801674455
227,1.354926291903442,9.499117985770674
228,-8.65829008811044,-6.307401366393167
229,1.2316993801929832,8.222465907459812
230,-8.331872488428887,-4.853396673925863
231,-9.100328499986468,-8.573730838333006
232,-3.107786079685531,-6.1718712105409255
233,3.2652035789984177,8.128662224265318
234,-10.552602581625532,-6.761345255592396
235,-8.907554671210626,-8.577143103377015
236,1.4855632154992677,7.874244483310497
237,-6.027901651287577,-6.787145221246898
238,0.5556693033797273,11.480362416240872
239,2.098624352712322,9.814242943395692
240,-9.887555426056213,-6.710976909450727
241,0.8649055384285145,9.097109122257002
242,-11.078196900981547,-7.984561032228856
243,2.316337179364928,8.598986846679601
244,1.2640011485194367,8.82879738781108
245,3.0267554273654462,6.784623431027779
246,3.4220828134636765,8.502220645797342
247,-2.4494211129155765,-4.999817909826381
248,1.0421080438586254,8.824880864245943
249,-8.051030898506728,-7.744423230554592
250,-10.116651692250501,-8.275211300531558
251,-8.202749106955345,-6.811801129305094
252,-8.967894951789217,-8.509902072896494
253,0.488437835066031,9.44417968077311
254,-0.25003681933843014,8.865455583137448
255,-9.585236818018899,-6.645739396359231
256,0.9766413557554834,11.752064783270438
257,-9.034868112790015,-7.374528147394214
258,2.5822045654186043,9.102988870451187
259,-2.0778811776069945,-5.786283877066672
260,1.5787413115793543,9.044736891113242
261,-2.33485326917092,-6.061955751331998
262,-3.2895770824811423,-5.034392291746466
263,-10.081565262534639,-7.374197032305851
264,-3.994431608464796,-6.0162453845407935
265,-4.232758796887437,-6.426632957640464
266,-10.498691473054258,-6.403791006064546
267,-2.292209986812295,-7.250831946240652
268,-10.76508425595502,-7.165069717499894
269,-8.386687189897946,-8.769216122642224
270,-5.27510041598469,-7.945133906351278
271,-2.334510993460131,-7.3989680996483465
272,1.284797722990889,9.064382388513113
273,-6.168646964600059,-6.8219172657965785
274,-3.92701169853442,-6.704196762275968
275,-2.6619749106971726,-6.704202485296508
276,1.1478911738167819,7.512416897879306
277,3.2510022512727446,7.3539410653768025
278,-7.315315871979378,-5.88246686985582
279,2.1117845497483563,11.076505278766518
280,3.639056472297903,9.467060612350386
281,-4.166374993413476,-6.431310496109624
282,-8.726577750428884,-7.345021586443768
283,1.6433220828690402,8.696077338068736
284,1.8838280865620047,9.738013169059982
285,-7.629361397843038,-7.55931022100682
286,-7.912190771005928,-6.98790548068395
287,-9.412741193816466,-8.791628726681072
288,-9.74190411151045,-4.956844114033405
289,-8.35965254228762,-7.669920828853046
290,-2.801288589366356,-5.399769916668381
291,0.2601192833910215,10.467333876493818
292,-11.025210031015783,-8.136674217017307
293,-0.06674706099380368,10.2899750307263
294,1.067776664155953,8.750462573983851
295,0.5509278352071858,10.273515136192767
296,-9.884243025797673,-9.28367482506358
297,-7.872243069788768,-7.757767318695286
298,0.8084074017233095,9.656234963082685
299,0.7624874038465008,8.947917897098035
300,-6.332133121004648,-6.785874331813723
301,-4.429652056501128,-7.578014459631968
302,-4.188584113595973,-4.934755810797555
303,3.6791257547345637,8.31690127193822
304,1.51966280310663,9.29788229347068
305,3.2102902579616233,8.295945923007892
